id,LOCATION,TIME,GENDER,Population (% of total),EDU_TERTIARY_PC_WKGPOP,CPI_AGRWTH,GDP_USD_CAP,GOV_SPEND_EDU,%_Sanitation_Access,Access to Clean Fuels and Technologies for cooking (% of total population) [2.1_ACCESS.CFT.TOT],Access to electricity (% of rural population with access) [1.2_ACCESS.ELECTRICITY.RURAL],Access to electricity (% of total population) [1.1_ACCESS.ELECTRICITY.TOT],Access to electricity (% of urban population with access) [1.3_ACCESS.ELECTRICITY.URBAN],Energy intensity level of primary energy (MJ/2011 USD PPP) [6.1_PRIMARY.ENERGY.INTENSITY],Renewable electricity output (GWh) [4.1.2_REN.ELECTRICITY.OUTPUT],Renewable electricity share of total electricity output (%) [4.1_SHARE.RE.IN.ELECTRICITY],Renewable energy consumption (TJ) [3.1_RE.CONSUMPTION],Renewable energy share of TFEC (%) [2.1_SHARE.TOTAL.RE.IN.TFEC],Total electricity output (GWh) [4.1.1_TOTAL.ELECTRICITY.OUTPUT],Total final energy consumption (TFEC) (TJ) [1.1_TOTAL.FINAL.ENERGY.CONSUM],Population ages 00-04 (as % of specified gender population),Population ages 05-09 (as % of specified gender population),Population ages 10-14 (as % of specified gender population),Population ages 15-19 (as % of specified gender population),Population ages 20-24 (as % of specified gender population),Population ages 25-29 (as % of specified gender population),Population ages 30-34 (as % of specified gender population),Population ages 35-39 (as % of specified gender population),Population ages 40-44 (as % of specified gender population),Population ages 45-49 (as % of specified gender population),Population ages 50-54 (as % of specified gender population),Population ages 55-59 (as % of specified gender population),Population ages 60-64 (as % of specified gender population),Population ages 65-69 (as % of specified gender population),Population ages 70-74 (as % of specified gender population),Population ages 75-79 (as % of specified gender population),Population ages 80 and older (as % of specified gender population),TER_Enrolment_rate,"GNI per capita, Atlas method (current US$)",Quality_of_life_measure
663,ISR,2012,MEN,49.46585992,41.942001,1.707612,31721.32376,5.749650002,100,100,100,100,100,4.160312995,484,0.77,47861.87274,8.659903332,63003,552683.6838,10.56800864,9.370296616,8.661211397,7.920590858,7.492697775,7.393181649,7.285761999,6.877929686,5.918216125,5.173289347,4.727094749,4.763750293,4.479433509,3.124333715,2.147552744,1.761566715,2.335084187,58.64686966,32240,0.568090126
664,ISR,2012,WOMEN,50.53414008,50.800053,1.707612,31721.32376,5.749650002,100,100,100,100,100,4.160312995,484,0.77,47861.87274,8.659903332,63003,552683.6838,9.820478498,8.707818384,8.034644879,7.346255509,7.068951514,7.156982488,7.157702158,6.785273305,5.883039348,5.243638895,4.959189611,5.114021317,4.791686586,3.387200579,2.561868426,2.345736319,3.635512183,77.34380341,32240,0.569817878
665,ISR,2013,MEN,49.50896983,42.87558,1.55,34143.74276,5.834909916,100,100,100,100,100,3.836932589,571,0.93,48160.28972,9.513344683,61322,506239.302,10.65591467,9.425358005,8.63608073,7.962837183,7.406892811,7.298710019,7.18608525,6.873339101,6.039616234,5.16436605,4.717766615,4.582828661,4.489624627,3.340366463,2.130521803,1.728548739,2.361143034,56.70576859,34450,0.584539187
666,ISR,2013,WOMEN,50.49103017,51.810978,1.55,34143.74276,5.834909916,100,100,100,100,100,3.836932589,571,0.93,48160.28972,9.513344683,61322,506239.302,9.908993714,8.76735078,8.023433017,7.395166016,6.967230343,7.050518137,7.065534756,6.800122969,6.011611164,5.226923153,4.924311679,4.935149981,4.847785163,3.626627581,2.504939278,2.283589747,3.660712522,76.3039093,34450,0.585783837
667,ISR,2014,MEN,49.55273814,43.871922,0.4759558,34101.48645,5.757269859,100,100,100,100,100,3.66928137,921,1.51,49227.35691,9.342675305,60813,526908.5707,10.69221898,9.493304181,8.621798146,7.999508023,7.343750238,7.21196338,7.084979398,6.848291625,6.147325814,5.182481344,4.720007563,4.430106969,4.457755273,3.536187512,2.159667936,1.699049234,2.371604379,56.67763901,35680,0.589623056
668,ISR,2014,WOMEN,50.44726186,53.042099,0.4759558,34101.48645,5.757269859,100,100,100,100,100,3.66928137,921,1.51,49227.35691,9.342675305,60813,526908.5707,9.950903342,8.837348506,8.020710008,7.439582705,6.890106508,6.949839236,6.966813016,6.790635166,6.130554825,5.240804268,4.902426976,4.773351365,4.853627359,3.855668955,2.505030354,2.227134634,3.665462776,76.16960907,35680,0.597439759
669,ISR,2015,MEN,49.5943979,44.526859,-0.6,35901.77572,,100,,,,,,,,,,,,10.65945389,9.562710163,8.63288451,8.020468216,7.313041637,7.130846914,6.991581839,6.809437122,6.227324108,5.236741877,4.721061055,4.326293321,4.392525491,3.684323828,2.248143362,1.676881522,2.36628115,54.57186127,35780,0.583213746
670,ISR,2015,WOMEN,50.4056021,52.97908,-0.6,35901.77572,,100,,,,,,,,,,,,9.932085884,8.907728364,8.039558306,7.467674558,6.848607388,6.852641841,6.870231073,6.762580053,6.223980544,5.293866868,4.883066047,4.652561005,4.813693131,4.041316737,2.58067246,2.177399337,3.652336404,75.46755219,35780,0.591878175
671,ISR,2016,MEN,49.63324398,45.177593,-0.5449364,37269.56584,,,,,,,,,,,,,,10.62363821,9.610053649,8.642264983,8.020724731,7.309609488,7.04425403,6.906374458,6.755803867,6.275807841,5.309888395,4.712672598,4.261993813,4.300460394,3.783891603,2.389871582,1.659547644,2.393142717,,36190,0.584567171
672,ISR,2016,WOMEN,50.36675602,54.461967,-0.5449364,37269.56584,,,,,,,,,,,,,,9.917946269,8.967426935,8.063975492,7.483431109,6.841955378,6.74634115,6.774989063,6.711827928,6.276413582,5.363800623,4.859214412,4.567790972,4.729474752,4.172827867,2.720461081,2.125568505,3.676554882,,36190,0.596824121
673,ITA,1998,MEN,48.51571515,9.1653938,1.955088,24926.59073,4.445849895,99.5,,100,100,100,3.560426282,46476,18.32,231120.1457,4.757626374,253655,4857887.686,4.927158939,5.111258637,5.340506903,5.959019569,7.120263539,8.14176297,8.370643383,7.874798934,6.987728202,6.938233917,6.599776533,5.909023994,5.905630368,5.049397994,4.240485243,2.762451163,2.761859713,41.39453888,22130,0.52030993
674,ITA,1998,WOMEN,51.48428485,8.0277414,1.955088,24926.59073,4.445849895,99.5,,100,100,100,3.560426282,46476,18.32,231120.1457,4.757626374,253655,4857887.686,4.381861511,4.559063985,4.771263796,5.362891412,6.498646377,7.518925086,7.795889339,7.421759731,6.680729039,6.672423204,6.398633112,5.856945858,6.04041849,5.536277417,5.28080842,3.950151804,5.273311418,55.21406174,22130,0.448320029
675,ITA,1999,MEN,48.51112786,9.6621704,1.663458,25531.62178,4.53071022,99.5,,100,100,100,3.55973303,51315,19.79,252921.1275,5.022460331,259255,5035801.397,4.891465557,5.086857116,5.281451952,5.802684773,6.848142628,8.010678959,8.341019357,8.060659743,7.099636392,6.835002123,6.827406227,5.815544082,5.980256436,5.104943786,4.277539002,3.009190062,2.727521805,42.53620911,21900,0.526776028
676,ITA,1999,WOMEN,51.48887214,8.8876667,1.663458,25531.62178,4.53071022,99.5,,100,100,100,3.55973303,51315,19.79,252921.1275,5.022460331,259255,5035801.397,4.34964326,4.537895599,4.717367766,5.212304578,6.238946238,7.398292482,7.768360632,7.582873113,6.781920955,6.578900263,6.613052928,5.758703053,6.098755579,5.55754369,5.239395742,4.322497751,5.243546369,54.19047928,21900,0.458506403
677,ITA,2000,MEN,48.51823117,9.6920595,2.537687,27022.87547,4.296319962,99.5,100,100,100,100,3.497672209,50879,18.85,258077.7206,5.119515207,269941,5041057.799,4.881314776,5.062062242,5.229193572,5.665248094,6.600477014,7.833444253,8.296281374,8.197518518,7.237892071,6.786983909,6.951266103,5.831566413,5.991146813,5.184625457,4.331165304,3.186672375,2.733141712,43.11655045,21820,0.534636192
678,ITA,2000,WOMEN,51.48176883,9.0649252,2.537687,27022.87547,4.296319962,99.5,100,100,100,100,3.497672209,50879,18.85,258077.7206,5.119515207,269941,5041057.799,4.340387745,4.516548293,4.670098859,5.079563644,6.000165244,7.232241476,7.727586223,7.701274021,6.904357739,6.535485146,6.730136449,5.763769044,6.094358248,5.599474583,5.229605238,4.573244461,5.301703587,55.81808853,21820,0.465627908
679,ITA,2001,MEN,48.53955801,10.217789,2.785166,27953.08281,4.664889812,99.5,100,100,100,100,3.448316484,54348,19.99,275502.8785,5.382566429,271894,5118429.696,4.84684881,5.03577287,5.18786865,5.542946288,6.39665304,7.67804073,8.284553775,8.306163521,7.415384878,6.772985755,6.9564823,5.918035869,5.902899733,5.242283508,4.345597294,3.283502665,2.883980314,45.1208992,21080,0.540650331
680,ITA,2001,WOMEN,51.46044199,9.881321,2.785166,27953.08281,4.664889812,99.5,100,100,100,100,3.448316484,54348,19.99,275502.8785,5.382566429,271894,5118429.696,4.312810052,4.495484848,4.635754383,4.967900207,5.804627752,7.073541584,7.718781445,7.80739016,7.063451369,6.5297513,6.749242203,5.850483151,6.010321486,5.632817002,5.188235904,4.664940314,5.494466838,59.72314072,21080,0.47749413
681,ITA,2002,MEN,48.57252883,10.490117,2.46532,28621.2456,4.433259964,99.5,100,100,100,100,3.463877076,48315,17.41,287283.5466,5.596670834,277532,5133114.939,4.853674936,4.998778663,5.153798409,5.440565173,6.198898567,7.472747505,8.267760202,8.366407513,7.626107458,6.809282364,6.871955605,6.110021243,5.750797004,5.33040616,4.362806972,3.337072262,3.048919962,47.10752106,20640,0.54514896
682,ITA,2002,WOMEN,51.42747117,10.246637,2.46532,28621.2456,4.433259964,99.5,100,100,100,100,3.463877076,48315,17.41,287283.5466,5.596670834,277532,5133114.939,4.32532345,4.465369272,4.60754118,4.875946079,5.616503541,6.869000304,7.698527063,7.8707333,7.254952191,6.565915309,6.682473264,6.03763004,5.862682094,5.70279841,5.159549801,4.672662655,5.732392047,63.12350082,20640,0.48165823
683,ITA,2003,MEN,48.60904685,10.457656,2.672559,29028.95734,4.55712986,99.5,100,100,100,100,3.624190107,46866,16.37,337358.4399,6.240587447,286278,5405876.334,4.889134047,4.95255587,5.124285863,5.359090957,6.009923538,7.230781244,8.235946022,8.390775086,7.84584485,6.894959755,6.740735685,6.347238053,5.586643193,5.421313405,4.391064351,3.369554107,3.210153973,49.78530121,23270,0.544650334
684,ITA,2003,WOMEN,51.39095315,10.462543,2.672559,29028.95734,4.55712986,99.5,100,100,100,100,3.624190107,46866,16.37,337358.4399,6.240587447,286278,5405876.334,4.36527759,4.42778948,4.583165662,4.803848029,5.437155722,6.634014132,7.656431572,7.899846448,7.459432109,6.642751741,6.569203223,6.268808156,5.700177513,5.781299073,5.1464587,4.636608643,5.987732209,66.88864136,23270,0.478289138
685,ITA,2004,MEN,48.63822715,11.086323,2.206736,29376.67703,4.392210007,99.5,100,100,100,100,3.59250605,53871,18.21,322158.2363,5.935949211,295777,5427240.444,4.929930409,4.905941618,5.094474188,5.293955489,5.833104019,6.97794054,8.169162421,8.40134229,8.043267836,7.021644076,6.631830606,6.539144242,5.48756349,5.475841494,4.440323566,3.404939203,3.349594512,52.90113831,28220,0.554709427
686,ITA,2004,WOMEN,51.36177285,12.093648,2.206736,29376.67703,4.392210007,99.5,100,100,100,100,3.59250605,53871,18.21,322158.2363,5.935949211,295777,5427240.444,4.409687991,4.390895501,4.55861997,4.746415056,5.269565883,6.392595213,7.576195874,7.911927729,7.64795416,6.754388917,6.472891002,6.457576753,5.597715504,5.826204353,5.155509516,4.60701579,6.224840789,71.15435028,28220,0.501236735
687,ITA,2005,MEN,48.65290943,11.61266,1.985294,29937.5842,4.24864006,99.5,100,100,100,100,3.626716622,48439,16.32,372301.3129,6.702639311,296840,5554547.927,4.956815902,4.872414362,5.059091039,5.239071234,5.673343006,6.733078809,8.052513004,8.410925094,8.200426275,7.179695035,6.588143305,6.635158482,5.494271519,5.47501389,4.513677233,3.454262973,3.462098836,54.33457947,32390,0.555033649
688,ITA,2005,WOMEN,51.34709057,12.830312,1.985294,29937.5842,4.24864006,99.5,100,100,100,100,3.626716622,48439,16.32,372301.3129,6.702639311,296840,5554547.927,4.439274373,4.367047325,4.5294638,4.697476961,5.118678875,6.160039904,7.448317424,7.916389095,7.801140426,6.895451001,6.432730953,6.554566491,5.596112575,5.814999276,5.190452227,4.606919941,6.430939352,74.32662964,32390,0.500160525
689,ITA,2006,MEN,48.65020939,12.059491,2.090843,32178.7437,4.533299923,99.5,100,100,100,100,3.52295333,50635,16.46,411530.8266,7.512564526,307691,5477900.724,5.00719162,4.866452194,5.027228166,5.204972055,5.560919084,6.497024839,7.852203702,8.380404488,8.291330751,7.345545943,6.593303939,6.649910051,5.581550568,5.407014475,4.585561322,3.490728827,3.658657974,55.23387146,34210,0.563828553
690,ITA,2006,WOMEN,51.34979061,13.678071,2.090843,32178.7437,4.533299923,99.5,100,100,100,100,3.52295333,50635,16.46,411530.8266,7.512564526,307691,5477900.724,4.480840605,4.361311528,4.500047928,4.668898984,5.021325501,5.944430681,7.258301209,7.877863447,7.892772443,7.061771435,6.445495571,6.582194881,5.677825659,5.737781381,5.229576785,4.581208507,6.678353456,76.86296844,34210,0.511087236
691,ITA,2007,MEN,48.63360472,12.469914,1.829738,33788.78666,4.117370129,99.5,100,100,100,100,3.460545796,47715,15.48,474291.1836,8.731729445,308222,5431812.639,5.033845244,4.87529457,4.990543327,5.177614126,5.475981701,6.283804598,7.608522244,8.346561489,8.337832466,7.53999352,6.645771322,6.585739356,5.770705829,5.282858133,4.686206181,3.531323153,3.82740274,55.57868958,35820,0.567978287
692,ITA,2007,WOMEN,51.36639528,14.676938,1.829738,33788.78666,4.117370129,99.5,100,100,100,100,3.460545796,47715,15.48,474291.1836,8.731729445,308222,5431812.639,4.500526665,4.36832553,4.466381761,4.643349053,4.948083205,5.749472581,7.032980241,7.831740561,7.939410406,7.255691791,6.499807071,6.53484802,5.860651116,5.604103191,5.307292311,4.568895244,6.888441253,78.16133118,35820,0.514714405
693,ITA,2008,MEN,48.61014735,12.992508,3.347834,35154.80175,4.408679962,99.5,100,100,100,100,3.451213101,58163,18.55,587284.884,10.823349,313527,5426092.088,5.034950321,4.897255924,4.953423428,5.1536779,5.411465514,6.095570913,7.339892363,8.296814314,8.3508694,7.742821426,6.740736597,6.481469253,6.00664537,5.149031271,4.791223598,3.582951548,3.971200861,55.23667145,37760,0.56954575
694,ITA,2008,WOMEN,51.38985265,15.708399,3.347834,35154.80175,4.408679962,99.5,100,100,100,100,3.451213101,58163,18.55,587284.884,10.823349,313527,5426092.088,4.496639745,4.386319281,4.433022505,4.618429169,4.891012349,5.577639016,6.787887275,7.769109544,7.950748816,7.456694051,6.592728562,6.447827895,6.092139727,5.45947309,5.395368575,4.573645614,7.071314786,78.20156097,37760,0.520141351
695,ITA,2009,MEN,48.58996244,13.014586,0.7747682,34228.04698,4.544630051,99.5,100,100,100,100,3.409493031,69255,24.02,642121.3438,12.53975359,288335,5120685.502,5.01190944,4.924538697,4.924528346,5.128676365,5.358052168,5.932121422,7.074528382,8.210068526,8.349858262,7.925068063,6.86775786,6.39912701,6.204561477,5.076126245,4.864769794,3.654126009,4.094181933,55.22806931,37690,0.570257926
696,ITA,2009,WOMEN,51.41003756,15.989163,0.7747682,34228.04698,4.544630051,99.5,100,100,100,100,3.409493031,69255,24.02,642121.3438,12.53975359,288335,5120685.502,4.470890876,4.408230045,4.407284246,4.591033471,4.840590755,5.42869851,6.546205979,7.673976999,7.944080957,7.635244889,6.71601608,6.378623398,6.289441052,5.374080235,5.452806607,4.603589771,7.239206131,78.95999146,37690,0.523291805
697,ITA,2010,MEN,48.58031,13.249471,1.525516,34718.76652,4.3646698,99.5,100,100,100,100,3.434370982,76965,25.76,665169.0351,12.79409367,298773,5199032.085,4.96753584,4.944849078,4.910824105,5.100361782,5.310394397,5.792420023,6.831141497,8.074843362,8.346226385,8.068853754,7.018694126,6.376306901,6.315890431,5.102756936,4.888805918,3.747944045,4.20215142,54.814991,37690,0.569764089
698,ITA,2010,WOMEN,51.41969,16.332973,1.525516,34718.76652,4.3646698,99.5,100,100,100,100,3.434370982,76965,25.76,665169.0351,12.79409367,298773,5199032.085,4.425775403,4.423040394,4.394332566,4.560028533,4.791729385,5.300447584,6.323158644,7.537580815,7.929644366,7.77278834,6.862075902,6.362282297,6.40363303,5.387030157,5.458133881,4.662685796,7.405632907,78.14745331,37690,0.52635098
699,ITA,2011,MEN,48.58304888,13.394026,2.780633,35935.48395,4.137660027,99.5,100,100,100,100,3.301290762,82963,27.59,591321.2473,11.90494122,300648,4967023.661,4.931699562,4.961989028,4.905674181,5.066076776,5.265634552,5.663189819,6.591392832,7.885700906,8.336212796,8.178965209,7.196941046,6.398727167,6.34656963,5.205696266,4.844368495,3.830401586,4.390760149,54.73683167,37680,0.571752121
700,ITA,2011,WOMEN,51.41695112,16.449827,2.780633,35935.48395,4.137660027,99.5,100,100,100,100,3.301290762,82963,27.59,591321.2473,11.90494122,300648,4967023.661,4.393857805,4.441002418,4.395201911,4.535337208,4.751185076,5.177250534,6.098565503,7.355337538,7.907443075,7.876470047,7.032149919,6.385309288,6.446230179,5.485688782,5.405595661,4.718601072,7.594773984,78.18431091,37680,0.530303555
701,ITA,2012,MEN,48.59593251,13.924894,3.041363,35757.02368,,99.5,100,100,100,100,3.262783477,92223,31.02,708149.8916,14.39164879,297298,4920561.235,4.849394997,4.980767163,4.913508473,5.027907499,5.2326841,5.563872176,6.373646278,7.65154762,8.322587755,8.248601128,7.407119948,6.46885019,6.306077545,5.405877639,4.752248149,3.941495687,4.553813653,53.97941971,36000,0.57260658
702,ITA,2012,WOMEN,51.40406749,17.459343,3.041363,35757.02368,,99.5,100,100,100,100,3.262783477,92223,31.02,708149.8916,14.39164879,297298,4920561.235,4.322269802,4.458974391,4.406371653,4.507274986,4.721190182,5.082303158,5.892753986,7.134265883,7.877191626,7.939147699,7.232944868,6.449349054,6.416964109,5.682372344,5.302927223,4.815654955,7.75804408,76.63713837,36000,0.536912436
703,ITA,2013,MEN,48.61709885,14.428825,1.219992,35885.39085,4.176690102,99.5,100,100,100,100,3.19857425,112012,38.91,783475.1099,16.32148164,287909,4800269.53,4.739649814,4.997229811,4.930277834,4.990076822,5.206093643,5.488200636,6.179120773,7.388896327,8.290210864,8.285570901,7.62819225,6.58107739,6.229822538,5.649772008,4.654627491,4.05992626,4.701254638,53.19802094,35370,0.573700431
704,ITA,2013,WOMEN,51.38290115,18.117186,1.219992,35885.39085,4.176690102,99.5,100,100,100,100,3.19857425,112012,38.91,783475.1099,16.32148164,287909,4800269.53,4.226777186,4.473098423,4.424444108,4.478460607,4.696225933,5.009943035,5.70701387,6.8876206,7.826547447,7.966760071,7.443232854,6.550412958,6.347579553,5.924831382,5.190466624,4.925694126,7.920891221,74.22509766,35370,0.542457939
705,ITA,2014,MEN,48.64322153,14.910445,0.2410575,36070.8482,4.079850197,99.5,100,100,100,100,3.031987599,120679,43.39,782684.4071,17.090359,278116,4579683.827,4.630768813,5.004304386,4.950892874,4.960311737,5.179101936,5.426755949,6.006961403,7.124269797,8.215536585,8.305692016,7.829580531,6.724596014,6.174513673,5.856832306,4.615633078,4.152559647,4.841689257,53.2188797,34760,0.581888664
706,ITA,2014,WOMEN,51.35677847,18.865322,0.2410575,36070.8482,4.079850197,99.5,100,100,100,100,3.031987599,120679,43.39,782684.4071,17.090359,278116,4579683.827,4.131712926,4.477714804,4.444990682,4.455196137,4.670667523,4.951368209,5.541631119,6.637908827,7.737196213,7.973709203,7.632543725,6.680253463,6.292370982,6.131995333,5.133641636,5.009411535,8.097687682,73.47612,34760,0.551948943
707,ITA,2015,MEN,48.67163521,15.262836,0.03878675,36629.67784,,99.5,,,,,,,,,,,,4.542099484,4.993392474,4.97257876,4.94357491,5.147865595,5.373146089,5.856823257,6.876229146,8.086010777,8.318120987,7.991686116,6.891349129,6.174536257,5.981643395,4.669616289,4.20222271,4.979104626,53.2309494,32970,0.588190318
708,ITA,2015,WOMEN,51.32836479,19.778906,0.03878675,36629.67784,,99.5,,,,,,,,,,,,4.05407684,4.466383754,4.465342583,4.442145429,4.64169007,4.900208198,5.397406548,6.401687823,7.599977199,7.969121362,7.781478154,6.832483704,6.285806822,6.256411754,5.169697909,5.046292975,8.289788874,72.24382019,32970,0.556000356
709,ITA,2016,MEN,48.70212647,15.286468,-0.0940214,38370.45174,,,,,,,,,,,,,,4.415998593,4.958777481,4.999432345,4.950202196,5.127073486,5.337852045,5.734533237,6.645403278,7.907880714,8.318630624,8.109931969,7.07415023,6.205773108,6.019110377,4.780810959,4.176287949,5.238151406,,31720,0.592382374
710,ITA,2016,WOMEN,51.29787353,20.106771,-0.0940214,38370.45174,,,,,,,,,,,,,,3.94755388,4.438499041,4.494750543,4.457963524,4.628374512,4.86733105,5.283901813,6.186484374,7.42744519,7.957768699,7.896616634,7.014043063,6.320823418,6.30550834,5.269764314,4.989861511,8.513310095,,31720,0.560073979
711,JPN,1993,MEN,49.2438687,,,,3.478620052,100,,100,100,100,5.016003739,104689,11.45,487402.6966,4.435606682,913953,10988411.09,5.242846061,5.894621112,6.597741568,7.737077477,8.089318552,6.922745527,6.548471818,6.859038264,8.18416387,8.306399758,6.832232431,6.227481869,5.586939585,4.280247733,2.77540271,1.962787819,1.952483847,,33580,0.587584851
712,JPN,1993,WOMEN,50.7561313,,,,3.478620052,100,,100,100,100,5.016003739,104689,11.45,487402.6966,4.435606682,913953,10988411.09,4.820284326,5.424191139,6.078104732,7.138903848,7.519235269,6.482493756,6.098683221,6.402539954,7.706026083,7.976307797,6.708665947,6.257482838,5.88331509,5.051565485,3.957116127,2.990217045,3.504867343,,33580,0.535582738
713,JPN,1994,MEN,49.23023237,,,,3.667439938,100,,100,100,100,5.243841014,77893,7.99,401509.7848,3.567645643,974512,11254194.64,5.149063119,5.735639017,6.448209914,7.398210988,8.279837611,7.027952234,6.593394039,6.665922455,7.834664087,8.532312616,6.967937274,6.266901766,5.661768378,4.526558167,2.906956687,1.987100055,2.017571593,42.59952164,37040,0.585746498
714,JPN,1994,WOMEN,50.76976763,,,,3.667439938,100,,100,100,100,5.243841014,77893,7.99,401509.7848,3.567645643,974512,11254194.64,4.731928606,5.274185267,5.935889796,6.822338934,7.673075114,6.586261863,6.139252254,6.219579457,7.357336445,8.157149201,6.836640054,6.267810777,5.947978484,5.188805096,4.114057096,3.054296133,3.693415422,34.54544067,37040,0.536590772
715,JPN,1995,MEN,49.21426128,,,,3.462539911,100,,100,100,100,5.277621278,94146,9.42,456078.815,3.91718865,999817,11643013.8,5.066949859,5.588014706,6.28643374,7.115785039,8.325837256,7.19398456,6.644071621,6.523923223,7.519643859,8.605323851,7.166159062,6.324980399,5.73002186,4.732358938,3.081020306,2.037051228,2.058440492,43.72629166,42130,0.582900204
716,JPN,1995,WOMEN,50.78573872,,,,3.462539911,100,,100,100,100,5.277621278,94146,9.42,456078.815,3.91718865,999817,11643013.8,4.653982047,5.135000364,5.782564034,6.556882288,7.698262512,6.737600123,6.189109825,6.083584359,7.044670552,8.195779555,7.012858816,6.30297892,5.99449841,5.315668339,4.272627622,3.152521701,3.871410534,35.87797928,42130,0.534539522
717,JPN,1996,MEN,49.1956998,,,,,100,,100,100,100,5.251370871,93206,9.15,453635.7661,3.83935815,1019067,11815406.33,4.994725505,5.458700393,6.131663393,6.847257932,8.229119738,7.422051071,6.705042596,6.442775893,7.232007458,8.538380158,7.422238847,6.390879139,5.777668985,4.883833428,3.27112287,2.089580993,2.162951602,,43150,0.590011952
